id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
39753925,2 Beds 1 Bath City Apt Free Parking/WIFI/Gym/Pool,305392868,Flagstaff Green Apartments,,Melbourne,-37.80981,144.95188,Entire home/apt,885,2,4,2020-01-19,0.13,14,118,0,
39754551,Single Room in the heart of Carlton,90729398,Valeria,,Melbourne,-37.80164,144.96957,Private room,37,7,3,2022-05-20,1.02,169,36,3,
39848695,Warm Nest Central Location@Collins,262881675,Kevin,,Melbourne,-37.81675,144.95796,Entire home/apt,166,2,46,2022-05-20,1.47,6,49,18,
39754890,2 Beds 1 Bath City Apt Free Parking/WIFI/Gym/Pool,305392868,Flagstaff Green Apartments,,Melbourne,-37.81158,144.9518,Entire home/apt,885,2,5,2020-07-08,0.16,14,118,0,
39849620,Chic Southbank Apartment with City View LV25  PaperRolls Sanitiser HandWash,34247003,Juliet & Malcom,,Melbourne,-37.82669,144.95574,Entire home/apt,189,2,13,2020-03-31,0.44,34,310,0,
39853373,Sweet Comfy Apartment near Melbcentral station,126539602,Miki,,Melbourne,-37.80673,144.9628,Entire home/apt,143,1,23,2021-04-24,0.74,3,0,0,
39754933,Luxury Family Home in Camberwell with pool!!!,215996075,Janet,,Boroondara,-37.83792,145.0584,Entire home/apt,1050,4,16,2022-04-26,0.56,12,311,5,
39755017,A HOME you'll never forget! :),305556032,Coby,,Moreland,-37.77628,144.97207,Private room,35,2,7,2020-08-15,0.22,1,0,0,
39755444,2 Beds 1 Bath City Apt Free Parking/WIFI/Gym/Pool,305392868,Flagstaff Green Apartments,,Melbourne,-37.81195,144.95145,Entire home/apt,885,2,0,,,14,118,0,
39755687,2 Beds 1 Bath City Apt Free Parking/WIFI/Gym/Pool,305392868,Flagstaff Green Apartments,,Melbourne,-37.80958,144.95123,Entire home/apt,885,2,0,,,14,118,0,
39564625,"Snug Chapel St Loft w/ Park Views, Close to City",342005665,Rachel,,Stonnington,-37.83691,144.99539,Entire home/apt,120,2,6,2020-03-08,0.20,1,0,0,
39564907,Albert park art house,26466932,Jesse,,Port Phillip,-37.85331,144.98115,Private room,135,1,0,,,1,0,0,
39855350,Safe and luxurious apartment in Williams Landing,9061167,Kaz,,Wyndham,-37.86693,144.74351,Entire home/apt,99,2,0,,,1,0,0,
39756998,2 Beds 1 Bath City Apt Free Parking/WIFI/Gym/Pool,305392868,Flagstaff Green Apartments,,Melbourne,-37.81167,144.95154,Entire home/apt,885,2,0,,,14,118,0,
39757523,2 Beds 1 Bath City Apt Free Parking/WIFI/Gym/Pool,305392868,Flagstaff Green Apartments,,Melbourne,-37.80957,144.95123,Entire home/apt,885,2,0,,,14,118,0,
39856471,Cosy one bedroom conveniently located in CBD!,118463241,Qin,,Melbourne,-37.81192,144.95767,Entire home/apt,69,2,2,2020-01-11,0.07,1,0,0,
39757802,2 Beds 2 Bath City Apt Free Parking/WIFI/Gym/Pool,305392868,Flagstaff Green Apartments,,Melbourne,-37.81117,144.9532,Entire home/apt,885,2,10,2022-02-13,0.33,14,112,1,
39758183,2 Beds 2 Bath City Apt Free Parking/WIFI/Gym/Pool,305392868,Flagstaff Green Apartments,,Melbourne,-37.81006,144.95285,Entire home/apt,885,2,3,2020-02-26,0.10,14,118,0,
39758322,2 Beds 1 Bath City Apt Free Parking/WIFI/Gym/Pool,305392868,Flagstaff Green Apartments,,Melbourne,-37.8097,144.95339,Entire home/apt,885,2,0,,,14,118,0,
39758495,2 Beds 2 Bath City Apt Free Parking/WIFI/Gym/Pool,305392868,Flagstaff Green Apartments,,Melbourne,-37.81159,144.95181,Entire home/apt,885,2,5,2022-03-05,0.34,14,118,2,
39568822,The Mulgrave Court Motel,304027760,Victor,,Monash,-37.9304,145.15465,Private room,172,1,24,2022-05-14,0.93,1,360,12,
39866027,Zen State of Mind: Calming Richmond Retreat,335130912,Ruth,,Yarra,-37.82135,145.00924,Entire home/apt,146,2,65,2022-04-21,2.08,19,247,22,
39569895,Lygon street unit with large eastern suburbs view.,216788607,Liam,,Melbourne,-37.79259,144.97002,Entire home/apt,65,3,7,2020-01-25,0.23,1,0,0,
39758630,2 Beds 2 Bath City Apt Free Parking/WIFI/Gym/Pool,305392868,Flagstaff Green Apartments,,Melbourne,-37.81159,144.95129,Entire home/apt,885,2,0,,,14,118,0,
39867755,Private Bedroom in Melbourne CBD,236243782,Gerald,,Melbourne,-37.81161,144.95217,Private room,53,2,18,2020-03-17,0.58,1,0,0,
39758784,2 Beds 2 Bath City Apt Free Parking/WIFI/Gym/Pool,305392868,Flagstaff Green Apartments,,Melbourne,-37.81013,144.95303,Entire home/apt,885,2,0,,,14,118,0,
39871159,Available Now Brunswick Terrace - Escape the Heat!,8484454,Jane,,Moreland,-37.77858,144.97329,Entire home/apt,237,2,5,2021-01-04,0.16,1,0,0,
39758939,2 Beds 2 Bath City Apt Free Parking/WIFI/Gym/Pool,305392868,Flagstaff Green Apartments,,Melbourne,-37.81024,144.95308,Entire home/apt,885,2,1,2021-02-26,0.06,14,118,0,
39570242,Queen bed with mountain views,278443417,Keagan,,Whittlesea,-37.61665,145.03302,Private room,35,1,21,2020-03-28,0.66,1,0,0,
39873940,"Spacious room, great building, central location",48368385,Jarrad,,Melbourne,-37.82212,144.96503,Private room,46,2,0,,,1,0,0,
39571144,Collins st rental,174876268,Mindy,,Melbourne,-37.81595,144.96725,Entire home/apt,100,120,0,,,2,178,0,
39571502,Samsung House,300394997,Mayank,,Wyndham,-37.88268,144.71038,Private room,89,2,2,2022-01-13,0.06,2,179,1,
39761718,Warrandyte Retreat Guesthouse,305632268,Heather And Molly,,Nillumbik,-37.72887,145.22142,Entire home/apt,170,1,43,2022-05-21,1.37,1,171,23,
39761844,Box Hill Sky Apartment-2Br2Ba 1Free parking,193368830,Gem,,Whitehorse,-37.82048,145.12266,Entire home/apt,209,1,9,2020-03-30,0.29,35,0,0,
39874124,Room with a view,40833563,Alex,,Yarra,-37.80674,144.98421,Private room,90,1,18,2022-05-30,0.58,1,0,9,
39572040,Cozy double room near supermarket & restaurants,77645188,Bowen,,Manningham,-37.78355,145.14623,Private room,40,21,5,2022-04-22,0.28,2,167,3,
39874732,Family friendly 2 Bedrooms + Secured Parking,161697557,Amanda,,Port Phillip,-37.85674,144.98163,Entire home/apt,121,180,5,2020-01-26,0.16,98,114,0,
39763568,"Very Close to train station, and box hill city.",280024895,Turi,,Whitehorse,-37.81844,145.14134,Private room,25,7,0,,,3,0,0,
39875707,Peaceful Fitzroy North Entire Unit,46250965,Peter,,Yarra,-37.7793,144.98906,Entire home/apt,140,2,6,2022-01-29,0.21,2,0,1,
39764739,Yarra Valley get away at Kangaroo Hill estate.,10936360,Frank,,Nillumbik,-37.59959,145.21939,Entire home/apt,310,3,77,2022-05-16,2.62,1,295,25,
39583820,Melbourne Southbank Australia 108 Apartment,200517864,Ramiro,,Melbourne,-37.82417,144.96312,Entire home/apt,132,2,0,,,1,0,0,
39588774,Premier,50072661,Platinum Apartments,,Melbourne,-37.8224,144.96121,Entire home/apt,592,1,1,2021-04-19,0.07,12,194,0,
39588778,Yarra,50072661,Platinum Apartments,,Melbourne,-37.82138,144.96296,Entire home/apt,617,1,0,,,12,188,0,
39876025,Northcote Gem,42436182,Sam,,Darebin,-37.77707,145.00309,Private room,50,7,0,,,1,0,0,
39777476,"Peaceful, light filled  3 bed house in Brunswick",7978837,Hilary,,Moreland,-37.7616,144.96977,Entire home/apt,451,2,10,2022-04-24,0.34,1,251,6,
39876754,"Cozy 1 BR apt w/ amazing city views, gym and pool",21672463,Hana,,Melbourne,-37.82695,144.96109,Entire home/apt,160,1,1,2019-11-10,0.03,1,0,0,
39778873,Versatile 1 Bedroom Apartment with 2 Queen Beds,184910986,Zus,,Melbourne,-37.8202,144.94089,Entire home/apt,311,1,4,2021-07-11,0.14,8,351,1,
39588780,Armani,50072661,Platinum Apartments,,Melbourne,-37.82194,144.96123,Entire home/apt,634,1,0,,,12,186,0,
39588810,Brooklyn,50072661,Platinum Apartments,,Melbourne,-37.82203,144.96316,Entire home/apt,1183,1,0,,,12,153,0,
39878842,"Private & Clean room in Burwood, Near Deakin uni 1",88568123,Tony,,Whitehorse,-37.84782,145.12526,Private room,40,3,9,2020-12-31,0.29,2,0,0,
39591252,"dog friendly 1 room Apartment with a/c, TV, Wi-Fi",69484151,David,,Knox,-37.86308,145.30268,Entire home/apt,102,5,22,2022-04-20,0.70,2,172,8,
39779155,Elegant 2 Bedroom 2 Bathroom Apartment in Docklands,184910986,Zus,,Melbourne,-37.82061,144.9426,Entire home/apt,386,1,2,2020-12-27,0.06,8,331,0,
39779290,Stunning 2 Bedroom Apartment with Water Views in Docklands,184910986,Zus,,Melbourne,-37.82046,144.94234,Entire home/apt,446,1,5,2022-04-11,0.21,8,333,3,
39779561,Outstanding 3 Bedroom Sub-Penthouse with Water Views,184910986,Zus,,Melbourne,-37.82002,144.94275,Entire home/apt,729,1,10,2022-03-05,0.32,8,266,3,
39779723,Stunning 3 Bedroom Penthouse with Fantastic Water Views,184910986,Zus,,Melbourne,-37.82056,144.94044,Entire home/apt,910,1,26,2022-05-14,0.89,8,273,10,
39881282,SkyWonder BoxHill 2Bedroom 2Bathroom NewApartment,307118278,Angela & Michael,,Whitehorse,-37.81965,145.12369,Entire home/apt,181,2,43,2022-05-22,1.42,1,144,16,
39780272,* Woodfull House*  Prahran,923202,Luciana,,Stonnington,-37.85297,145.00812,Entire home/apt,445,3,42,2022-05-23,1.35,1,156,21,
39593357,Firework and CBD view apartment at North Melbourne,70157697,Wenjie,,Melbourne,-37.8013,144.95685,Entire home/apt,145,2,1,2020-01-21,0.03,1,0,0,
39882726,The Classy Conveniency,14178669,Sebastien,,Melbourne,-37.81288,144.95063,Private room,111,2,19,2022-04-13,0.61,1,0,5,
39596813,Simple style,304244250,Home,,Melbourne,-37.80744,144.95946,Entire home/apt,85,1,7,2020-02-06,0.23,1,0,0,
39598013,"Cozy and relax double bed room, in Box Hill",27383774,Soyo,,Whitehorse,-37.83619,145.12094,Private room,39,3,3,2020-01-16,0.10,1,1,0,
39780475,Private room with attached bathroom and queen bed,36219011,Farhan,,Whittlesea,-37.63097,145.03783,Private room,48,1,5,2019-12-15,0.16,3,89,0,
39781666,BOUTIQUE STAYS - Curran Terrace,760849,Boutique Stays Accommodation Group,,Melbourne,-37.79274,144.94314,Entire home/apt,377,5,6,2022-04-25,0.35,63,363,3,
39887538,"PORT MELBOURNE DELUXE 1BR 1BA-GYM, PARKING",12197796,Nicole,,Port Phillip,-37.84193,144.94238,Entire home/apt,700,7,1,2022-04-11,0.53,14,0,1,
39781969,Sky One 1Bedroom Apartment * Perfect view+WIFI -8A,284364084,LaMaison,,Whitehorse,-37.82032,145.12404,Entire home/apt,116,1,9,2022-06-04,0.28,11,53,6,
39782093,Peaceful Designer 2BR@Leafy Mill Park,262881675,Kevin,,Whittlesea,-37.65857,145.08728,Entire home/apt,171,3,23,2022-04-05,0.73,6,64,11,
39892693,Stay to feel like Home,256496168,Sylvia,,Greater Dandenong,-37.93862,145.17103,Shared room,118,1,0,,,1,179,0,
39782262,Sky One 2BD/2BR Apartment * Perfect view+WIFI -15C,284364084,LaMaison,,Whitehorse,-37.82049,145.12263,Entire home/apt,175,1,6,2022-04-15,0.34,11,166,4,
39900069,"JZ One
Brand New 3 Bedrooms+2.5 Bathrooms",135303592,Jojo,,Whitehorse,-37.82042,145.11728,Entire home/apt,221,2,17,2022-04-24,0.62,1,349,12,
39600437,Wonderful apartment in the best location in CBD,58276624,Audrey,,Melbourne,-37.81236,144.96107,Private room,195,1,1,2022-02-05,0.25,1,0,1,
39900495,Northcote Oasis,105303187,Nick,,Darebin,-37.77112,145.0057,Entire home/apt,160,10,0,,,1,0,0,
39610217,Brand new Flagstaff apartment@Melbourne CBD,193368830,Gem,,Melbourne,-37.80982,144.95279,Entire home/apt,112,1,14,2020-03-15,0.45,35,0,0,
39782984,Christina's on Swanston,300224664,Christina,,Melbourne,-37.80991,144.96284,Entire home/apt,99,2,132,2022-05-21,4.23,5,147,47,
39901010,Great accommodation for  couple/female (seniors).,19418267,Aloma,,Casey,-38.03158,145.29477,Private room,85,2,0,,,1,90,0,
39901119,"Private Room, Southbank, CDB Melbourne",230154492,Monica,,Melbourne,-37.82599,144.96277,Private room,66,15,0,,,1,0,0,
39784476,Sky Heaven Luxury Suits in CBD/parking，gym，pool,305027237,Jiehong,,Melbourne,-37.80865,144.96166,Entire home/apt,210,1,72,2022-05-17,2.29,6,3,16,
39784915,Fully Furnished Family Home close 2 Uni & Uni hill,221303485,Patrick,,Whittlesea,-37.66884,145.07003,Entire home/apt,195,30,1,2019-11-08,0.03,2,332,0,
39785681,Melbourne CBD a single room for rent For 2 person,102576349,Ali,,Melbourne,-37.81054,144.96182,Private room,80,3,3,2020-01-12,0.10,1,364,0,
39901822,Private room  in Eastern Melbourne Quiet and Clean,86640011,Wanlin,,Whitehorse,-37.81359,145.21184,Private room,48,3,9,2022-05-21,0.29,6,167,3,
39903400,A RareFind Gem 3BR2BTH Apt FreeWifi*Gym*Pool,93930367,Gemstone Apartments,,Melbourne,-37.81546,144.95322,Entire home/apt,282,1,5,2020-02-22,0.16,16,0,0,
39904182,Room to Move - Healesville,307363791,Linda,,Yarra Ranges,-37.66527,145.51662,Private room,110,1,54,2022-05-15,1.73,3,144,16,
39610577,Bentleigh cozy with yard view 20 minute to city,91742356,Supattra,,Glen Eira,-37.92855,145.03925,Private room,83,1,0,,,1,160,0,
39904848,"Character, clean,comfortable, convienent.",244207137,Stella,,Kingston,-37.9403,145.04432,Private room,50,2,4,2020-03-03,0.13,2,0,0,
39909826,Executive 2-Bed in the Heart of Melbourne CBD,279001183,MadeComfy,,Melbourne,-37.80893,144.96191,Entire home/apt,239,3,26,2022-04-26,0.86,145,305,9,
39613418,Stylish Urban Oasis Minutes from the Melbourne Zoo,154877871,Justin,,Melbourne,-37.79552,144.94199,Entire home/apt,155,2,46,2022-05-06,1.49,58,232,15,
39788078,Whole Apartment in Carlton,40287003,Zachary,,Melbourne,-37.8055,144.96745,Entire home/apt,69,3,5,2019-12-05,0.16,3,0,0,
39925210,Melbourne’s architectural icons home with carpark,76510215,Annabelle&Suzy,,Melbourne,-37.81037,144.94933,Entire home/apt,110,1,5,2020-04-07,0.17,9,0,0,
39803640,Beautiful 2BD Architect's Home-Walk to the beach,3929204,Natalie,,Port Phillip,-37.87518,144.98746,Entire home/apt,250,14,1,2019-12-26,0.03,2,0,0,
39925275,Live in a clean home for a bit!,24028171,Christina,,Kingston,-37.94237,145.11445,Private room,29,30,0,,,1,74,0,
39804621,Richmond Hill Terrace steps from Aus Open and MCG.,306072709,Fiona,,Yarra,-37.8188,144.98986,Entire home/apt,200,7,2,2020-01-29,0.06,1,0,0,
39926698,"Relax, unwind and play!",230044911,Marika,,Maribyrnong,-37.81999,144.87926,Entire home/apt,250,3,1,2020-01-01,0.03,1,0,0,
39805739,"Bright, modern & clean in the heart of Brunswick!",132163741,Erin,,Moreland,-37.75994,144.96301,Private room,64,2,1,2019-11-19,0.03,2,0,0,
39805989,Stunning modern 2 floor apartment in top location!,132163741,Erin,,Moreland,-37.75979,144.96432,Entire home/apt,155,5,1,2019-11-30,0.03,2,0,0,
39806572,Melbourne Central#3B2BT#FreeTram Zone#Free Parking,207778250,Stay Casa - Antony,,Melbourne,-37.80651,144.96177,Entire home/apt,443,1,58,2022-05-22,1.90,12,113,27,
39821890,Elwood beach pad,8760625,Kate,,Port Phillip,-37.88756,144.98717,Entire home/apt,140,3,4,2020-02-02,0.13,1,0,0,
39613767,Its An Airbnb You'd Want To Be! (Females Only),299986706,Sue & Dan,,Whitehorse,-37.83411,145.16082,Private room,33,14,3,2019-12-31,0.10,3,335,0,
39615367,There's Nothing Like Home! (Females Only),299986706,Sue & Dan,,Whitehorse,-37.83429,145.16068,Private room,32,14,1,2020-03-21,0.04,3,364,0,
39617355,19 Admire Views from a Stylish Studio apartment,304422951,Andy,,Melbourne,-37.81464,144.95263,Entire home/apt,60,1,35,2020-04-05,1.11,5,0,0,
39631869,24 Admire Views from a Stylish Studio Apartment,304422951,Andy,,Melbourne,-37.81326,144.95119,Entire home/apt,90,1,181,2022-06-05,5.78,5,21,66,
39632050,29 Admire Views from a Stylish Studio Apartment,304422951,Andy,,Melbourne,-37.81315,144.95115,Entire home/apt,60,1,23,2020-03-14,0.74,5,0,0,
39632448,36  amazing harbor views on the highest floor,304422951,Andy,,Melbourne,-37.81284,144.95238,Entire home/apt,80,3,36,2020-11-14,1.15,5,0,0,
39928779,Auburn Road with Alyssa,307747946,David,,Boroondara,-37.83089,145.04221,Private room,65,14,1,2020-02-12,0.04,1,0,0,
39634296,FANTASTIC MASTER ROOM WITH EN-SUITE ST KILDA,38557551,Cristina,,Port Phillip,-37.86601,144.97579,Private room,60,2,2,2019-11-16,0.06,1,0,0,
39823108,Comfortable living space,306372450,Leon,,Brimbank,-37.73295,144.77729,Private room,86,1,1,2019-11-09,0.03,2,0,0,
39823202,Entire 2 bedroom apartment in trendy BRUNSWICK!,2152173,Oya,,Moreland,-37.7556,144.96693,Entire home/apt,88,3,2,2020-03-04,0.07,2,0,0,
39928826,Beautiful Ensuite Room in Brunswick,90729398,Valeria,,Moreland,-37.77829,144.963,Private room,51,7,8,2022-05-01,0.54,169,179,7,
39636319,Very clean and brand new house in Melbourne.,302035585,Gamze,,Whittlesea,-37.60962,144.98919,Private room,45,7,1,2022-04-09,0.51,1,89,1,
39930163,Grand Luxury Retreat in Melbourne's East,12064879,Dionne,,Manningham,-37.76747,145.11721,Entire home/apt,2500,1,11,2022-01-28,1.80,1,22,11,
39636421,Bayside tranquil home,8223911,Amir,,Frankston,-38.13163,145.13613,Entire home/apt,170,2,37,2022-05-18,1.19,1,38,9,
39823363,Comfortable living spCey,306372450,Leon,,Brimbank,-37.73087,144.78678,Private room,86,1,1,2019-11-07,0.03,2,365,0,
39930765,Affordable and Convenient private room,307763943,Sneha,,Hobsons Bay,-37.87596,144.77712,Private room,75,1,1,2019-11-15,0.03,1,90,0,
39636784,Brand new urban jungle apartment,12252176,Axel,,Yarra,-37.80553,144.98695,Entire home/apt,90,2,2,2019-12-15,0.07,1,0,0,
39637589,Summer rental!,41059715,Fernanda,,Port Phillip,-37.87324,144.98439,Entire home/apt,150,2,7,2020-01-03,0.23,4,0,0,
39931586,Entire Apartment,116030493,Natalia,,Kingston,-37.93994,145.13825,Entire home/apt,110,2,0,,,1,0,0,
40096256,Contempo Caulfield,11914644,Luxico Holiday Homes,,Glen Eira,-37.89702,145.01884,Entire home/apt,600,3,0,,,40,217,0,
39824292,Private Room in Victorian Cottage,37363054,Max,,Stonnington,-37.85895,145.00797,Private room,50,2,0,,,1,0,0,
39932378,Inner city tranquil garden escape,62617971,Anneliese,,Maribyrnong,-37.82147,144.87865,Entire home/apt,280,4,0,,,1,0,0,
39824456,Rent  1 Furnished rooms in new luxurious house,169160233,Myk,,Monash,-37.86109,145.11358,Private room,44,4,0,,,1,0,0,
40096763,Modern Escape with Balcony & Sweeping City Views,347595664,Alex,,Melbourne,-37.81042,144.96522,Entire home/apt,201,2,23,2022-05-23,0.76,27,307,9,
40100743,Sub-Penthouse Collection 2: City View*free parking,200909382,Steve And Janet,,Melbourne,-37.8202,144.94132,Entire home/apt,949,3,10,2021-05-23,0.35,24,307,0,
40103053,Cosy Prahran apartment with wifi and smart tv,118602994,Jake,,Stonnington,-37.85363,145.00741,Entire home/apt,95,3,2,2020-02-03,0.07,1,0,0,
39933387,Beautiful Prahran Apartment - Excellent Location,42945499,Mary,,Stonnington,-37.85016,145.01046,Entire home/apt,115,1,4,2020-03-09,0.14,1,0,0,
39825897,Comfortable Airport Accommodation,25569368,Sam,,Hume,-37.67845,144.87193,Private room,55,1,34,2022-03-13,1.10,1,7,2,
39935699,Stunning Apt with City View Free Gym & Pool,301559453,Jun & Claire,,Melbourne,-37.8159,144.953,Entire home/apt,151,1,16,2020-09-20,0.54,1,0,0,
40277156,Light-Filled Beachside Apartment in Trendy Area,279001183,MadeComfy,,Port Phillip,-37.84193,144.93895,Entire home/apt,152,3,28,2022-04-07,0.91,145,302,10,
40116865,*Entire spacious studio with deck. H❤️ME feeling*,52210388,Tony And Pim,,Whitehorse,-37.83532,145.11952,Entire home/apt,97,2,80,2022-06-04,2.59,2,64,36,
39935762,Comfy room near Box Hill Central 博士山中心别墅里的独立大房,101028922,Stella,,Whitehorse,-37.82074,145.11949,Private room,45,1,4,2020-12-08,0.13,3,0,0,
39936054,"4BR 3.5BTH - Quiet, convenient new house",249597589,Lola,,Manningham,-37.78641,145.15271,Entire home/apt,220,1,9,2021-01-29,0.32,1,0,0,
39936082,Brand new house in Box Hill Central 博士山中心别墅独立大房出租,101028922,Stella,,Whitehorse,-37.82686,145.11764,Private room,150,1,0,,,3,0,0,
39940665,Fantastic view/Opposite the station/Balcony/park,305193573,Kenny,,Melbourne,-37.81744,144.95226,Entire home/apt,130,1,120,2022-05-22,3.84,4,28,77,
40117323,Studio Metropole Central (No Cleaning Fee) WiFi,147294573,Jonatas,,Yarra,-37.80752,144.97671,Private room,198,1,29,2022-05-16,2.51,4,362,29,
40279216,Apartment to rent in St kilda,261648320,Hannah,,Port Phillip,-37.86381,144.9905,Entire home/apt,100,2,6,2020-02-03,0.20,1,0,0,
40279626,An entire floor in Luxury Suite in Camberwell,215996075,Janet,,Boroondara,-37.83964,145.05731,Private room,368,2,0,,,12,0,0,
39948849,Space to move - Healesville,307363791,Linda,,Yarra Ranges,-37.66588,145.51747,Private room,110,1,51,2022-03-13,1.64,3,148,11,
39950944,Valencia By The Yarra - Executive 3 Bedroom Apartment near Yarra River and Flinders St,275482137,Mega Style,,Melbourne,-37.822041,144.965912,Entire home/apt,444,1,18,2022-05-06,0.59,18,351,5,
39950967,Executive 3 Bedroom Apartment near Yarra River and Flinders St,275482137,Mega Style,,Melbourne,-37.822041,144.965912,Entire home/apt,438,1,14,2022-05-03,0.45,18,360,5,
40281305,An entire floor in Luxury Suite in camberwell,215996075,Janet,,Boroondara,-37.83758,145.05837,Private room,468,2,0,,,12,0,0,
